Date,Temperature,Humidity,Rainfall,Wind_Speed,Location,Drought,Month_weather,Season_weather,pH,Nitrogen,Phosphorus,Potassium,Moisture,Month_soil,Season_soil,Soil_Moisture_Category,Weather_Soil_Combination,Month,State,Pest,Month_pest
2023-03-13,29.01642366725051,78.57627329835074,12.274186538610028,12.965717484173728,Illinois,0,3,Winter,7.2992660796971345,61.82263058384956,89.078812472276,109.95397643018164,16.006577114300192,3,Winter,Very Dry,Very Dry_Hot,3,Illinois,Cutworms,3
2023-03-13,29.01642366725051,78.57627329835074,12.274186538610028,12.965717484173728,Illinois,0,3,Winter,7.2992660796971345,61.82263058384956,89.078812472276,109.95397643018164,16.006577114300192,3,Winter,Very Dry,Very Dry_Hot,3,Illinois,Japanese Beetle,3
2023-03-17,15.62376785415706,38.97940684235823,6.772821654059546,19.87683575112653,Illinois,0,3,Winter,7.220852436793189,8.752320719872774,55.41546905310257,212.58587981321924,27.183451684235784,3,Winter,Dry,Dry_Cool,3,Illinois,Corn Rootworm,3
2023-03-21,24.71974318839604,44.81789414109266,0.8518985787606408,13.511420446171716,Illinois,0,3,Winter,5.869435112058482,32.965418128422016,32.77411947232384,33.39014078302432,35.46272408983631,3,Winter,Dry,Dry_Cool,3,Illinois,Armyworms,3
2023-03-23,12.045774941512086,40.84161659170688,4.959383891434305,0.9078346935762016,Illinois,0,3,Winter,6.122649054071123,43.21369144688384,51.91373280209404,188.80415013716492,24.435720890221035,3,Winter,Dry,Dry_Cool,3,Illinois,Japanese Beetle,3
2023-03-24,29.477143008752797,69.90068796096743,15.936449455359877,5.918962893162276,Illinois,0,3,Winter,7.405690104683022,0.7144707320684618,37.86506732116746,108.94245131678062,26.54903135964289,3,Winter,Dry,Dry_Hot,3,Illinois,Armyworms,3
2023-03-24,29.477143008752797,69.90068796096743,15.936449455359877,5.918962893162276,Illinois,0,3,Winter,7.405690104683022,0.7144707320684618,37.86506732116746,108.94245131678062,26.54903135964289,3,Winter,Dry,Dry_Hot,3,Illinois,Armyworms,3
2023-04-01,33.635149299698014,84.98818874528286,4.258340628215169,8.343988532005318,Illinois,0,4,Spring,6.886509003886197,95.39468659963866,42.36007992129169,83.74560142322126,14.596045693804449,4,Spring,Very Dry,Very Dry_Hot,4,Illinois,Japanese Beetle,4
2023-04-01,33.635149299698014,84.98818874528286,4.258340628215169,8.343988532005318,Illinois,0,4,Spring,6.886509003886197,95.39468659963866,42.36007992129169,83.74560142322126,14.596045693804449,4,Spring,Very Dry,Very Dry_Hot,4,Illinois,Corn Rootworm,4
2023-04-01,33.635149299698014,84.98818874528286,4.258340628215169,8.343988532005318,Illinois,0,4,Spring,6.886509003886197,95.39468659963866,42.36007992129169,83.74560142322126,14.596045693804449,4,Spring,Very Dry,Very Dry_Hot,4,Illinois,Aphids,4
2023-04-03,22.130106870262445,59.18237788427905,8.142178599519097,12.3080751440642,Illinois,0,4,Spring,6.855612568550776,47.71151132207682,20.69515415563363,106.91344635815447,22.26218982176871,4,Spring,Dry,Dry_Cool,4,Illinois,Cutworms,4
2023-04-03,22.130106870262445,59.18237788427905,8.142178599519097,12.3080751440642,Illinois,0,4,Spring,6.855612568550776,47.71151132207682,20.69515415563363,106.91344635815447,22.26218982176871,4,Spring,Dry,Dry_Cool,4,Illinois,Armyworms,4
2023-04-03,22.130106870262445,59.18237788427905,8.142178599519097,12.3080751440642,Illinois,0,4,Spring,6.855612568550776,47.71151132207682,20.69515415563363,106.91344635815447,22.26218982176871,4,Spring,Dry,Dry_Cool,4,Illinois,Cutworms,4
2023-04-04,14.41976115634534,55.63575050446772,1.8111321542850047,15.95700088735905,Illinois,0,4,Spring,6.809218020281097,57.44146958507142,7.770088440444212,232.31149254350825,15.807643688577556,4,Spring,Very Dry,Very Dry_Cool,4,Illinois,Aphids,4
2023-04-05,17.667980595285922,33.93521674692483,2.660755246409401,12.500771664984438,Illinois,0,4,Spring,5.679014442243136,32.636749821195885,89.42730684199307,252.4907571672773,13.583749831921644,4,Spring,Very Dry,Very Dry_Cool,4,Illinois,Cutworms,4
2023-04-06,21.604395959900685,61.32523208432736,2.5979401921809497,4.9368210902937,Illinois,0,4,Spring,7.395409107230373,50.70531760945642,89.32087729068841,273.751829497852,20.139221795666074,4,Spring,Dry,Dry_Cool,4,Illinois,Aphids,4
2023-04-08,15.882781575556,73.18441716300245,4.6824028769820085,12.479851735181857,Illinois,0,4,Spring,5.918139076767067,31.60645468084997,19.80493244270678,172.8183570091481,33.62129694382946,4,Spring,Dry,Dry_Cool,4,Illinois,Armyworms,4
2023-04-08,15.882781575556,73.18441716300245,4.6824028769820085,12.479851735181857,Illinois,0,4,Spring,5.918139076767067,31.60645468084997,19.80493244270678,172.8183570091481,33.62129694382946,4,Spring,Dry,Dry_Cool,4,Illinois,Aphids,4
2023-04-08,15.882781575556,73.18441716300245,4.6824028769820085,12.479851735181857,Illinois,0,4,Spring,5.918139076767067,31.60645468084997,19.80493244270678,172.8183570091481,33.62129694382946,4,Spring,Dry,Dry_Cool,4,Illinois,Corn Rootworm,4
2023-04-09,17.583490462454925,79.77075234115024,8.597959342511562,4.555369046267037,Illinois,0,4,Spring,6.167922066454381,96.31088752125343,39.67374238925127,160.49149695219322,24.146103501817155,4,Spring,Dry,Dry_Cool,4,Illinois,Cutworms,4
2023-04-10,26.453581536220515,35.054314583894254,14.342415635725272,19.77651211767412,Illinois,0,4,Spring,5.605969720720209,39.19555955097411,6.097970124206564,70.67122741887592,38.84035806222795,4,Spring,Dry,Dry_Hot,4,Illinois,Japanese Beetle,4
2023-04-12,26.20794119884011,78.49114585579963,10.297228693898536,16.417892391810692,Illinois,0,4,Spring,5.954053670592348,29.54804342531124,84.16950046571448,122.9832493021526,17.904029709581714,4,Spring,Very Dry,Very Dry_Hot,4,Illinois,Armyworms,4
2023-04-13,19.18924985368795,57.66765125763317,0.8002795844470565,13.690666819821889,Illinois,0,4,Spring,7.219018673722391,9.413833624128898,10.875115800033598,184.06626477174697,17.00026195558044,4,Spring,Very Dry,Very Dry_Cool,4,Illinois,Aphids,4
2023-04-13,19.18924985368795,57.66765125763317,0.8002795844470565,13.690666819821889,Illinois,0,4,Spring,7.219018673722391,9.413833624128898,10.875115800033598,184.06626477174697,17.00026195558044,4,Spring,Very Dry,Very Dry_Cool,4,Illinois,Armyworms,4
2023-04-14,24.92396352220642,36.19920438933738,3.9267553063679856,6.61780089051523,Illinois,0,4,Spring,7.430806985921477,46.45702978079813,44.509743404638144,158.05699655100116,17.82796149467805,4,Spring,Very Dry,Very Dry_Cool,4,Illinois,Japanese Beetle,4
2023-04-14,24.92396352220642,36.19920438933738,3.9267553063679856,6.61780089051523,Illinois,0,4,Spring,7.430806985921477,46.45702978079813,44.509743404638144,158.05699655100116,17.82796149467805,4,Spring,Very Dry,Very Dry_Cool,4,Illinois,Armyworms,4
2023-04-14,24.92396352220642,36.19920438933738,3.9267553063679856,6.61780089051523,Illinois,0,4,Spring,7.430806985921477,46.45702978079813,44.509743404638144,158.05699655100116,17.82796149467805,4,Spring,Very Dry,Very Dry_Cool,4,Illinois,Cutworms,4
2023-04-16,19.40806442735515,81.34911676525911,13.519831904084995,13.942197450288448,Illinois,0,4,Spring,6.35392880203533,38.70316210250087,41.85686571136107,109.37113479483703,17.285102379635028,4,Spring,Very Dry,Very Dry_Cool,4,Illinois,Cutworms,4
2023-04-17,14.108485865979622,63.87622509154556,1.39600624242985,6.25786679742717,Illinois,0,4,Spring,6.398206411771916,29.26062119349294,51.72778240309426,214.84952131747093,29.40591974265097,4,Spring,Dry,Dry_Cool,4,Illinois,Armyworms,4
2023-04-17,14.108485865979622,63.87622509154556,1.39600624242985,6.25786679742717,Illinois,0,4,Spring,6.398206411771916,29.26062119349294,51.72778240309426,214.84952131747093,29.40591974265097,4,Spring,Dry,Dry_Cool,4,Illinois,Armyworms,4
2023-04-18,12.890494646167973,58.21221678137188,0.5750321063525646,0.746095192232048,Illinois,0,4,Spring,7.046720770738603,37.516749984035904,81.19832713808702,234.92276049742705,17.153023545281897,4,Spring,Very Dry,Very Dry_Cool,4,Illinois,Aphids,4
2023-04-20,13.67344102347144,40.04517578242873,4.279906392552625,6.276595192107905,Illinois,0,4,Spring,5.613440186050609,17.69701640058624,7.103861483116136,17.08743645061045,27.343793298911923,4,Spring,Dry,Dry_Cool,4,Illinois,Armyworms,4
2023-04-20,13.67344102347144,40.04517578242873,4.279906392552625,6.276595192107905,Illinois,0,4,Spring,5.613440186050609,17.69701640058624,7.103861483116136,17.08743645061045,27.343793298911923,4,Spring,Dry,Dry_Cool,4,Illinois,Corn Rootworm,4
2023-04-22,18.25533051554165,75.41762291077602,0.6487679621982406,2.0002515716302427,Illinois,0,4,Spring,6.535510139151678,17.475003338140237,68.1683971053798,286.6335997950639,16.15492935410688,4,Spring,Very Dry,Very Dry_Cool,4,Illinois,Armyworms,4
2023-04-26,13.808999808379312,76.7695447114181,15.936449455359877,3.197093139096243,Illinois,0,4,Spring,6.843544924167042,2.1153643943954026,7.30227109696343,1.5949211624670223,29.558748752539067,4,Spring,Dry,Dry_Cool,4,Illinois,Aphids,4
2023-04-28,22.10491360294232,78.30620599595858,3.33194608077858,15.994765881146211,Illinois,0,4,Spring,6.718138064225683,86.10192908328376,39.9634588991858,31.098709007516423,25.97289825686712,4,Spring,Dry,Dry_Cool,4,Illinois,Corn Rootworm,4
2023-04-29,29.010249975584053,35.73009954281991,4.108094508188068,15.09053475615606,Illinois,0,4,Spring,6.435336980886103,77.12198998650891,92.48555744381132,95.41683826334048,13.4798700037423,4,Spring,Very Dry,Very Dry_Hot,4,Illinois,Cutworms,4
2023-04-29,29.010249975584053,35.73009954281991,4.108094508188068,15.09053475615606,Illinois,0,4,Spring,6.435336980886103,77.12198998650891,92.48555744381132,95.41683826334048,13.4798700037423,4,Spring,Very Dry,Very Dry_Hot,4,Illinois,Aphids,4
2023-04-30,17.5224216038156,55.684173858418816,9.673015414831267,16.244425185798615,Illinois,0,4,Spring,7.060377389641199,54.10331377300388,93.77706739598084,207.3010649133369,29.656923749752764,4,Spring,Dry,Dry_Cool,4,Illinois,Cutworms,4
2023-04-30,17.5224216038156,55.684173858418816,9.673015414831267,16.244425185798615,Illinois,0,4,Spring,7.060377389641199,54.10331377300388,93.77706739598084,207.3010649133369,29.656923749752764,4,Spring,Dry,Dry_Cool,4,Illinois,Cutworms,4
2023-05-01,27.05165937601016,71.10533089005631,2.281590877257511,19.453329826081887,Illinois,0,5,Spring,6.203129628450383,53.41207323600099,13.735148925971618,14.008158447481511,28.233397689602555,5,Spring,Dry,Dry_Hot,5,Illinois,Corn Rootworm,5
2023-05-02,33.03489330159374,33.450514658762415,2.4956384268042022,7.507067866012928,Illinois,0,5,Spring,7.064591858995648,76.11010937949878,70.08272044670679,244.87204987341127,36.43558560289746,5,Spring,Dry,Dry_Hot,5,Illinois,Aphids,5
2023-05-04,12.071342478761686,81.92791440919456,1.8033201695524057,4.978466186345429,Illinois,0,5,Spring,7.110450822735987,79.8706389013332,75.51617675812042,208.27869966786892,10.864620881181969,5,Spring,Very Dry,Very Dry_Cool,5,Illinois,Aphids,5
2023-05-05,21.430598805731044,33.23092577584255,2.772231925995163,13.45907266788549,Illinois,0,5,Spring,6.381390124952613,40.04361650461805,39.50092809832909,240.2599164138561,14.282361780314524,5,Spring,Very Dry,Very Dry_Cool,5,Illinois,Armyworms,5
2023-05-07,26.466040177649667,49.27601844848107,6.040469248172011,11.557458792396536,Illinois,0,5,Spring,6.022468171084928,21.840770766847207,11.24535670638246,43.79446745707119,27.953481395960715,5,Spring,Dry,Dry_Hot,5,Illinois,Aphids,5
2023-05-12,14.118738664354357,40.72830244975653,3.560725345005979,7.481442262852673,Illinois,0,5,Spring,6.177784978871607,13.674713966316732,21.745705490649826,69.35590399681382,34.99571233861771,5,Spring,Dry,Dry_Cool,5,Illinois,Cutworms,5
2023-05-13,30.149201630701597,76.30489783100901,6.711213859338844,9.98860426148078,Illinois,0,5,Spring,5.900914709920367,52.72519630720956,86.6771596129762,118.9904597816247,20.890203596903014,5,Spring,Dry,Dry_Hot,5,Illinois,Corn Rootworm,5
2023-05-16,31.56663733159292,59.973033607527626,2.8430415688461026,12.062594310994836,Illinois,0,5,Spring,6.71925936163788,36.65262302046835,17.747931561714815,137.51921156674572,28.800442042420265,5,Spring,Dry,Dry_Hot,5,Illinois,Cutworms,5
2023-05-16,31.56663733159292,59.973033607527626,2.8430415688461026,12.062594310994836,Illinois,0,5,Spring,6.71925936163788,36.65262302046835,17.747931561714815,137.51921156674572,28.800442042420265,5,Spring,Dry,Dry_Hot,5,Illinois,Cutworms,5
2023-05-19,20.16383153186287,77.88570246208478,1.3429466703991455,4.3163171411310985,Illinois,0,5,Spring,6.348647968901916,88.2563143850987,25.532136921803783,99.9943139031356,38.81750213742757,5,Spring,Dry,Dry_Cool,5,Illinois,Cutworms,5
2023-05-20,34.30852558424996,59.24463987897729,1.2341638302647262,0.1132404069189463,Illinois,0,5,Spring,5.554417040395196,26.7297018715993,13.259009537868128,12.28042599382566,25.087622267413455,5,Spring,Dry,Dry_Hot,5,Illinois,Cutworms,5
2023-05-23,14.281352667138568,60.8480869667447,10.536041852165406,15.953718773277982,Illinois,0,5,Spring,6.664189168280277,97.79310583817282,45.68170069329942,237.8971438324725,38.959018984119744,5,Spring,Dry,Dry_Cool,5,Illinois,Japanese Beetle,5
2023-05-29,22.623262220731128,68.88101490501128,3.6549831994282527,18.28524400826397,Illinois,0,5,Spring,6.166130370849364,94.47877285123867,36.94372985940615,194.10786235899872,15.68155396423315,5,Spring,Very Dry,Very Dry_Cool,5,Illinois,Armyworms,5
2023-05-30,18.98843034759352,44.59395011057335,3.153240592935668,7.644393031824437,Illinois,0,5,Spring,6.049886924747159,50.97982830297397,51.46617474280406,177.99746862894986,26.48368767327778,5,Spring,Dry,Dry_Cool,5,Illinois,Aphids,5
2023-05-31,22.64825221720569,38.71310704449371,9.418067571405494,6.708212277952277,Illinois,0,5,Spring,7.225697741919973,49.95460529277236,58.56480297101248,211.98850870609212,17.84204335766342,5,Spring,Very Dry,Very Dry_Cool,5,Illinois,Aphids,5
2023-06-01,11.546243775063395,70.31551697748941,0.7472159405348897,19.072218014868437,Illinois,0,6,Spring,6.171513668364799,35.99817821828552,86.18222232187182,180.42339370372625,18.749435437728707,6,Spring,Very Dry,Very Dry_Cool,6,Illinois,Corn Rootworm,6
2023-06-03,23.413947566263406,83.14653580437695,0.2131683547720451,4.241026249434158,Illinois,0,6,Spring,7.341943477994782,11.992093798760772,33.31155613594681,74.21046000920325,23.23955917762432,6,Spring,Dry,Dry_Cool,6,Illinois,Corn Rootworm,6
2023-06-04,34.68497447317262,68.12979370046511,8.090564629249558,14.3594103339483,Illinois,0,6,Spring,6.725102685946644,22.29294631646077,55.97092594555792,183.48713123090715,29.661074118636822,6,Spring,Dry,Dry_Hot,6,Illinois,Cutworms,6
2023-06-04,34.68497447317262,68.12979370046511,8.090564629249558,14.3594103339483,Illinois,0,6,Spring,6.725102685946644,22.29294631646077,55.97092594555792,183.48713123090715,29.661074118636822,6,Spring,Dry,Dry_Hot,6,Illinois,Corn Rootworm,6
2023-06-11,19.79448183344229,45.62601238768568,15.936449455359877,0.7871637322183189,Illinois,0,6,Spring,6.222967271008906,46.47045699280632,33.891741010263075,34.268248616240435,15.946017427727153,6,Spring,Very Dry,Very Dry_Cool,6,Illinois,Corn Rootworm,6
2023-06-20,24.43029029563654,60.57608821046237,3.662108397072102,10.238080425459112,Illinois,0,6,Spring,5.7148931504257074,23.5892022544618,85.45201328113643,111.44322820564226,21.65849666678983,6,Spring,Dry,Dry_Cool,6,Illinois,Armyworms,6
2023-06-21,22.70205855596895,60.23881423883077,1.885873621912556,12.87000564322332,Illinois,0,6,Spring,7.002694159261598,65.38197184233387,30.365262330113584,30.082690755158936,38.843162870409856,6,Spring,Dry,Dry_Cool,6,Illinois,Aphids,6
2023-06-25,30.555101490962524,68.34210791694322,1.004247382718208,6.090187646889493,Illinois,0,6,Spring,7.427694334851583,11.577064988981888,98.97630796031268,166.08164744583135,11.666049088856242,6,Spring,Very Dry,Very Dry_Hot,6,Illinois,Corn Rootworm,6
2023-06-27,27.36605930669814,39.33370305302107,0.1177360953676472,11.15384926954012,Illinois,0,6,Spring,6.283930754980345,38.616067306769175,97.20521897224508,130.38234063590775,29.23133118366085,6,Spring,Dry,Dry_Hot,6,Illinois,Cutworms,6
2023-06-28,26.407176736374367,80.1873599687776,0.1789031747020747,9.640446887004186,Illinois,0,6,Spring,5.790153644966726,4.212518737954518,57.99396246762159,14.814397305441672,18.801678755716715,6,Spring,Very Dry,Very Dry_Hot,6,Illinois,Armyworms,6
2023-06-28,26.407176736374367,80.1873599687776,0.1789031747020747,9.640446887004186,Illinois,0,6,Spring,5.790153644966726,4.212518737954518,57.99396246762159,14.814397305441672,18.801678755716715,6,Spring,Very Dry,Very Dry_Hot,6,Illinois,Corn Rootworm,6
2023-07-01,34.69853235344434,78.14722166699949,4.344151819785701,3.6226016999721256,Illinois,0,7,Summer,5.830379999347493,96.71515159147388,58.13463775968471,224.0671964214534,20.93030594661909,7,Summer,Dry,Dry_Hot,7,Illinois,Japanese Beetle,7
2023-07-02,15.443736843396,83.33323448860813,0.7846873554027498,8.444308382228932,Illinois,0,7,Summer,5.9761679619998285,70.69467420219168,88.7122721406162,202.96459583905065,37.23183014172774,7,Summer,Dry,Dry_Cool,7,Illinois,Corn Rootworm,7
2023-07-03,31.40451084043214,57.45345641908309,2.053918025930267,15.405047304008562,Illinois,0,7,Summer,6.984538013647699,33.04540327223307,76.22964088262158,22.71145180780028,18.8894173008686,7,Summer,Very Dry,Very Dry_Hot,7,Illinois,Armyworms,7
2023-07-04,30.6355712495604,30.686687843988025,1.777457243825988,11.867537304574585,Illinois,0,7,Summer,6.604863265507752,54.96668505634924,98.38470600419456,93.56352530762476,32.1577968631606,7,Summer,Dry,Dry_Hot,7,Illinois,Armyworms,7
2023-07-07,33.60317568164493,54.56202470148685,0.6405475188850145,17.023945948823645,Illinois,0,7,Summer,6.607340290182963,68.14123898872083,59.35189155789296,12.950294997090662,17.298507190194883,7,Summer,Very Dry,Very Dry_Hot,7,Illinois,Aphids,7
2023-07-09,24.709027290471305,69.06173396172325,7.815310006570421,9.79633924322708,Illinois,0,7,Summer,7.444802166491115,70.00299864607248,94.89425008847238,63.510784065777536,15.269761067012064,7,Summer,Very Dry,Very Dry_Cool,7,Illinois,Corn Rootworm,7
2023-07-10,18.9747092128135,86.52886449684422,0.3076498421862718,11.0277005814418,Illinois,0,7,Summer,6.212398572571065,8.181345131144468,62.58535556719398,196.5828614486574,15.891158553881018,7,Summer,Very Dry,Very Dry_Cool,7,Illinois,Aphids,7
2023-07-10,18.9747092128135,86.52886449684422,0.3076498421862718,11.0277005814418,Illinois,0,7,Summer,6.212398572571065,8.181345131144468,62.58535556719398,196.5828614486574,15.891158553881018,7,Summer,Very Dry,Very Dry_Cool,7,Illinois,Corn Rootworm,7
2023-07-11,13.724119869559194,36.1483443838496,3.1079731802179915,6.531128469812084,Illinois,0,7,Summer,5.87140715983566,33.98450163920046,5.823655425738538,70.995956932644,16.449463445190183,7,Summer,Very Dry,Very Dry_Cool,7,Illinois,Cutworms,7
2023-07-14,30.24846736422886,33.60364995785972,0.2392703724430246,14.538041891702914,Illinois,0,7,Summer,6.021874227103716,51.87582651341012,2.492870948677661,145.3192336280592,10.999998676075176,7,Summer,Very Dry,Very Dry_Hot,7,Illinois,Aphids,7
2023-07-14,30.24846736422886,33.60364995785972,0.2392703724430246,14.538041891702914,Illinois,0,7,Summer,6.021874227103716,51.87582651341012,2.492870948677661,145.3192336280592,10.999998676075176,7,Summer,Very Dry,Very Dry_Hot,7,Illinois,Aphids,7
